ID,Timestamp,Tweet,Keluhan,Respon,Bukan Keluhan/Respon,Topik Umum, Topik Spesifik,Lokasi,Waktu ,
679104481066278913,"22 Des 2015, 08:01:40 AM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 21/12 URC PJU, perbaikan lampu PJU jl Sukarno Hatta https://t.co/VdDtdCY?",,Ya,,Infrastruktur,lampu penerangan jalan umum ,Jalan Sukarno Hatta,-,
679104497323524096,"22 Des 2015, 08:01:43 AM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 21/12 URC PJU, perbaikan lampu PJU jl Rumah Sakit https://t.co/jHrc2WSiNW",,Ya,,Infrastruktur,lampu penerangan jalan umum ,Jalan Rumah Sakit,-,
679104544748498945,"22 Des 2015, 08:01:55 AM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 21/12 URC PJU, perbaikan lampu hight mast jl Jend Sudirman https://t.co/?",,Ya,,Infrastruktur,lampu penerangan jalan umum ,Jalan Jend. Sudirman ,-,
679104556467269632,"22 Des 2015, 08:01:58 AM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 21/12 URC PJU, perbaikan lampu PJU jl LLRE Martadinata (jl Riau) https:/?",,Ya,,Infrastruktur,lampu penerangan jalan umum ,Jalan LL. RE. Martadinata,-,
679104585206767617,"22 Des 2015, 08:02:04 AM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 21/12 URC Bojonagara, tindaklanjut lap gundukan pasir jl dr Otten https:?",,Ya,,Infrastruktur,gundukan pasir,Jalan dr. Otten,-,
679107535240953856,"22 Des 2015, 08:13:48 AM","Pohon terbelah vertikal dpn rmh jl. Pratista raya 30,Antapani. Mohon bantuan @diskamtam utk mengamankan. https://t.co/mbdzSG09Uk",Ya,,,Lingkungan Hidup,pohon tumbang,Jalan Pratista Raya No. 30 Antapani ,-,
679107608104439809,"22 Des 2015, 08:14:05 AM",@dbmpkotabdg @DiskominfoBdg @ridwankamil @OdedMD @yossiirianto Jl. BKR juga donk sklian hmpir padam smua stiap mlm sgt membahayakan!!,Ya,,,Infrastruktur,lampu penerangan jalan umum,Jalan BKR,-,
679108418561400832,"22 Des 2015, 08:17:18 AM","@ridwankamil lapor, asal listrik 3394, beli yg 100rb. Nambah nya jd 9695, jd hrg listrik brp? 100rb kok dpet 6304 pulsanya....kmh Pak?",Ya,,,Infrastruktur,biaya listrik,-,-,
679111610997215232,"22 Des 2015, 08:30:00 AM","@dbmpkotabdg selamat pagi, maaf mau tanya NPWP BBMP kota bandung berapa ya? untuk membuat EFaktur untuk pekerjaan di DBMP kota bandung trims",,,Ya,Bukan Keluhan,-,-,-,
679111716769103872,"22 Des 2015, 08:30:25 AM","@ridwankamil @nofidiekaputera @onisumardjono1Gober Kb Jrk siap tmpur mnghlau sgl bntk smpah ,Mlya skl pek. Nda. Trim https://t.co/N1CwapwjJd",,,Ya,Bukan Keluhan,-,-,-,
679113118526496768,"22 Des 2015, 08:35:59 AM",RT @nurah_nurjannah: Pak @ridwankamil saya mau tanya naha bikin ktp jang adi sya jeung surat kematian teth sya kdu pake pajak bumi sagala???,,,Ya,Bukan Keluhan,-,-,-,
679116469196619776,"22 Des 2015, 08:49:18 AM",@dbmpkotabdg  pak @ridwankamil   pak sy udah lapor hampir 1 bln tp tidak ada tindakannya  pju di jln cipamokolan depan TB Saluyu  mati,Ya,,,Infrastruktur,lampu penerangan jalan umum,Jalan Pamokolan depan TB Saluyu ,satu bulan ,
679120280975835137,"22 Des 2015, 09:04:27 AM","RT @pdkebersihanbdg: Petugas membersihkan tumpukan smpah di Jl. Tamansari, mari disiplin dgn menjga lingkungan tetap bersih @ridwankamil ht?",,Ya,,Pengelolaan Sampah,sampah menumpuk,Jalan Taman sari ,-,
679121032796442624,"22 Des 2015, 09:07:26 AM","RT @pdkebersihanbdg: Petugas membersihkan tumpukan smpah di Jl. Tamansari, mari disiplin dgn menjga lingkungan tetap bersih @ridwankamil ht?",,Ya,,Pengelolaan Sampah,sampah menumpuk,Jalan Taman sari ,-,
679121124144242688,"22 Des 2015, 09:07:48 AM","RT @pdkebersihanbdg: Petugas membersihkan tumpukan smpah di Jl. Tamansari, mari disiplin dgn menjga lingkungan tetap bersih @ridwankamil ht?",,Ya,,Pengelolaan Sampah,sampah menumpuk,Jalan Taman sari ,-,
679121124366544896,"22 Des 2015, 09:07:48 AM","RT @pdkebersihanbdg: Petugas membersihkan tumpukan smpah di Jl. Tamansari, mari disiplin dgn menjga lingkungan tetap bersih @ridwankamil ht?",,Ya,,Pengelolaan Sampah,sampah menumpuk,Jalan Taman sari ,-,
679135881622458368,"22 Des 2015, 10:06:26 AM",@ridwankamil pak orang stress ini meresahkan suka lempar benda ke jalan lokasi:pasteur sebrang hotel aston @infobdg https://t.co/IdBqdpFrhK,Ya,,,K3 (Ketertiban; Kebersihan; Keindahan),gangguan ketertiban umum,Pasteur sebrang Hotel Aston ,-,
679137359712026624,"22 Des 2015, 10:12:18 AM",Guntoro : Pembangunan Fly Over di Bandung Ditarget 2016 https://t.co/CSW7XCcYf5 @infobdg @infobandung @ridwankamil @dbmpkotabdg @aheryawan,,,Ya,Bukan Keluhan,-,-,-,
679137539341488128,"22 Des 2015, 10:13:01 AM",@infobdg @ridwankamil pak mhn tndkan'y ats prkir liar d jl pasirkaliki ada petugas brjaga pun tdk d tndak lnjuti https://t.co/loLzvSZ3lg,Ya,,,Perhubungan,parkir sembarangan,Jalan Pasirkaliki,-,
679139973157621760,"22 Des 2015, 10:22:42 AM",#suaraBDG via @RikyThemest : parkir liar di jl pasirkaliki ada petugas brjaga pun tdk d tndak lnjuti cc @ridwankamil https://t.co/1nfgTCIChc,Ya,,,Perhubungan,parkir sembarangan,Jalan Pasirkaliki,-,
679140028115628032,"22 Des 2015, 10:22:55 AM",RT @infobdg: #suaraBDG via @RikyThemest : parkir liar di jl pasirkaliki ada petugas brjaga pun tdk d tndak lnjuti cc @ridwankamil https://t?,Ya,,,Perhubungan,parkir sembarangan,Jalan Pasirkaliki,-,
679140206138802176,"22 Des 2015, 10:23:37 AM",RT @infobdg: #suaraBDG via @RikyThemest : parkir liar di jl pasirkaliki ada petugas brjaga pun tdk d tndak lnjuti cc @ridwankamil https://t?,Ya,,,Perhubungan,parkir sembarangan,Jalan Pasirkaliki,-,
679140334677307392,"22 Des 2015, 10:24:08 AM",RT @infobdg: #suaraBDG via @RikyThemest : parkir liar di jl pasirkaliki ada petugas brjaga pun tdk d tndak lnjuti cc @ridwankamil https://t?,Ya,,,Perhubungan,parkir sembarangan,Jalan Pasirkaliki,-,
679140534779142144,"22 Des 2015, 10:24:55 AM",Suka pengen ngegambar 'cantik' di mobil yang parkir sembarangan #entahmengapa  https://t.co/FeuJbJ7w2s,,,Ya,Bukan Keluhan,-,-,-,
679140725875863552,"22 Des 2015, 10:25:41 AM",@infobdg @RikyThemest @ridwankamil seharusnya yg punya usaha harus punya lahan parkir yg memadai,Ya,,,Perhubungan,sarana parkir,-,-,
679141194706780160,"22 Des 2015, 10:27:33 AM","@ridwankamil kang jl kebon pines yg di Tangkuban Parahu gak ada Penerangan pisan jadi kalo malem teh scarry, pangmasangkeun lampu jalan nya",Ya,,,Infrastruktur,lampu penerangan jalan umum,Jalan Kebon Pines yang di Tangkuban Parahu ,-,
679147912979345408,"22 Des 2015, 10:54:15 AM","@ABramantijo @dbmpkotabdg @ridwankamil @OdedMD @Kec_Astanaanyar Kalo kali, saluran/gorong2 tdk tersumbat, niscaya dampak msm hujan tdk besar",,,Ya,Bukan Keluhan,-,-,-,
679148053324959744,"22 Des 2015, 10:54:48 AM","RT @DarwinK07883801: @ABramantijo @dbmpkotabdg @ridwankamil @OdedMD @Kec_Astanaanyar Kalo kali, saluran/gorong2 tdk tersumbat, niscaya damp?",,,Ya,Bukan Keluhan,-,-,-,
679155599695712256,"22 Des 2015, 11:24:47 AM",RT @marry_jean #InfoLalin Lampu warna merah di TL Dago-Sulanjana-Diponegoro tidak berfungsi cc @dishub_kotabdg  https://t.co/7g5KUvvdkU,Ya,,,Perhubungan,lampu lalu lintas,TL Dago-Sulanjana-Diponegoro,-,
679155985475239936,"22 Des 2015, 11:26:19 AM","@ridwankamil @pjudbmpbdg @DiskominfoBdg mohon perhatian pju di sepanjang jl trs cigadung mati total ,, hatur nuhun https://t.co/e26uJWjT66",Ya,,,Infrastruktur,lampu penerangan jalan umum,sepanjang Jalan Terusan Cigadung,-,
679159727151054848,"22 Des 2015, 11:41:11 AM",RT @infobdg: #suaraBDG via @RikyThemest : parkir liar di jl pasirkaliki ada petugas brjaga pun tdk d tndak lnjuti cc @ridwankamil https://t?,Ya,,,Perhubungan,parkir sembarangan,Jalan Pasirkaliki,-,
679159835372359680,"22 Des 2015, 11:41:37 AM","@dbmpkotabdg RT @abin190880 : mohon perhatian pju di sepanjang jl trs cigadung mati total ,, hatur nuhun https://t.co/ZqSThLWNrn",Ya,,,Infrastruktur,lampu penerangan jalan umum,sepanjang Jalan Terusan Cigadung,-,
679160334008115200,"22 Des 2015, 11:43:36 AM","Punteun PJU sktr dpn SD bbk sentral&amp;dpn kntor klrhn sukapura pada mati,serta lampunya redup@ridwankamil @dbmpkotabdg @diskamtam @Kec_Kircon",Ya,,,Infrastruktur,lampu penerangan jalan umum,sekitar depan SD Babakan Sentral dan depan Kantor Kelurahan Sukapura,-,
679163026902147072,"22 Des 2015, 11:54:18 AM",Udh lapor berkali2 k @pdamtirtawening tpi g ditanggapin.Air ledeng bocor ke jalan di jln.sindang sari 1 antapani. Gmn nih kang @ridwankamil,Ya,,,Pengelolaan Air & Sumber Daya Alam,air ledeng bocor,Jalan Sindang sari 1 Antapani ,-,
679170702587531268,"22 Des 2015, 12:24:48 PM",Hati-hati untuk pengendara sepeda motor yg melewati arah cipaganti cc @ridwankamil https://t.co/7y14ltqUI5,,,Ya,Bukan Keluhan,-,-,-,
679177389520261120,"22 Des 2015, 12:51:22 PM","Larangan merokok dalam angkot &amp; aturan wajib sedia tong sampah udah ditarik ya, pak @ridwankamil ? asap rokok supirnya nyesek euy :(",Ya,,,K3 (Ketertiban; Kebersihan; Keindahan),merokok di tempat umum,di dalam angkot,-,
679182231659655169,"22 Des 2015, 01:10:37 PM","@ridwankamil @PRFMnews @tmc_restabesbdg d depan tegalega, angkit naek trotoar, polisi tak berbuat apa2,, https://t.co/2k45tjzTnC",Ya,,,Perhubungan,motor naik trotoar,depan Tegallega,-,
679184049445847040,"22 Des 2015, 01:17:50 PM",Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 https://t.co/8ZqoK9oyJT,,,Ya,Bukan Keluhan,-,-,-,
679184216819564544,"22 Des 2015, 01:18:30 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt?,,,Ya,Bukan Keluhan,-,-,-,
679184232023855104,"22 Des 2015, 01:18:34 PM","@pdamtirtawening mhn di cek sgera no.00906610020, air tdk keluar, ini https://t.co/gCeRAktrta.087822294555.",Ya,,,Pengelolaan Air & Sumber Daya Alam,air tidak mengalir,-,-,
679184838188863489,"22 Des 2015, 01:20:58 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt?,,,Ya,Bukan Keluhan,-,-,-,
679186554535841796,"22 Des 2015, 01:27:47 PM","RT @bhaktislam: @ridwankamil @PRFMnews @tmc_restabesbdg d depan tegalega, angkit naek trotoar, polisi tak berbuat apa2,, https://t.co/2k45t?",Ya,,,Perhubungan,motor naik trotoar,depan Tegallega,-,
679187142019428352,"22 Des 2015, 01:30:08 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt?,,,Ya,Bukan Keluhan,-,-,-,
679187237393698816,"22 Des 2015, 01:30:30 PM","@pdamtirtawening@ridwankamil  00106700466, punten sudah seminggu air PDAM tidak mengalir. Mohon bantuannya segera...",Ya,,,Pengelolaan Air & Sumber Daya Alam,air tidak mengalir,-,-,
679188838112100353,"22 Des 2015, 01:36:52 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt?,,,Ya,Bukan Keluhan,-,-,-,
679191980367155200,"22 Des 2015, 01:49:21 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt?,,,Ya,Bukan Keluhan,-,-,-,
679197501375643648,"22 Des 2015, 02:11:17 PM",RT @nadyairfany: @ridwankamil pak cobain deh jam 6pagi lewat cicaheum macetnya ampun ampunan deh... ngga cocok pak ada terminal di lokasi c?,Ya,,,Perhubungan,kemacetan,Cicaheum,06.00,
679198359253483520,"22 Des 2015, 02:14:42 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt?,,,Ya,Bukan Keluhan,-,-,-,
679198874209128450,"22 Des 2015, 02:16:45 PM","RT @bhaktislam: @ridwankamil @PRFMnews @tmc_restabesbdg d depan tegalega, angkit naek trotoar, polisi tak berbuat apa2,, https://t.co/2k45t?",Ya,,,Perhubungan,motor naik trotoar,depan Tegallega,-,
679198941150253056,"22 Des 2015, 02:17:01 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt?,,,Ya,Bukan Keluhan,-,-,-,
679199165012774912,"22 Des 2015, 02:17:54 PM","Mohon untuk disidak byk anak di bwh umur nongkrong/merokok/membawa motor di jln purnawarman, depan Bistro Lumiere @PRFMnews @Satpolppbdg",Ya,,,K3 (Ketertiban; Kebersihan; Keindahan),merokok di tempat umum,Jalan Purnawarman ,-,
679199393631735808,"22 Des 2015, 02:18:49 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt?,,,Ya,Bukan Keluhan,-,-,-,
679199663203868672,"22 Des 2015, 02:19:53 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt?,,,Ya,Bukan Keluhan,-,-,-,
679199851880443904,"22 Des 2015, 02:20:38 PM","RT @YoPs86: Larangan merokok dalam angkot &amp; aturan wajib sedia tong sampah udah ditarik ya, pak @ridwankamil ? asap rokok supirnya nyesek e?",Ya,,,K3 (Ketertiban; Kebersihan; Keindahan),merokok di tempat umum,di dalam angkot,-,
679200340051296256,"22 Des 2015, 02:22:34 PM","@dishub_kotabdg RT @puspa_zakaria: Lampu merah simpang dago mati,,arus lalin paburisat pa @ridwankamil",Ya,,,Perhubungan,lampu lalu lintas,Simpang Dago,-,
679201419811880960,"22 Des 2015, 02:26:52 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt?,,,Ya,Bukan Keluhan,-,-,-,
679205122967146496,"22 Des 2015, 02:41:34 PM","Pa @ridwankamil sya tiap hari ka kampus lewat pasteur :(  @infobandung: Tahun Depan Kendaraan Lewat Pasteur akan Di https://t.co/FxXW22wd6F""",,,Ya,Bukan Keluhan,-,-,-,
679205838586687488,"22 Des 2015, 02:44:25 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt?,,,Ya,Bukan Keluhan,-,-,-,
679206163532021760,"22 Des 2015, 02:45:43 PM",@yan_tiara @pdamtirtawening @PRFMnews coba saja pakai filter air https://t.co/2EvvaxMMoz Air keruh menjadi air minum. Rp260rb. Terjamin!,,,Ya,Bukan Keluhan,-,-,-,
679206180384718848,"22 Des 2015, 02:45:47 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt?,,,Ya,Bukan Keluhan,-,-,-,
679206327688650753,"22 Des 2015, 02:46:22 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt?,,,Ya,Bukan Keluhan,-,-,-,
679209056569966592,"22 Des 2015, 02:57:12 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt?,,,Ya,Bukan Keluhan,-,-,-,
679214118155378690,"22 Des 2015, 03:17:19 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt?,,,Ya,Bukan Keluhan,-,-,-,
679214845489627137,"22 Des 2015, 03:20:13 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt?,,,Ya,Bukan Keluhan,-,-,-,
679215332188274688,"22 Des 2015, 03:22:09 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt?,,,Ya,Bukan Keluhan,-,-,-,
679215400530280448,"22 Des 2015, 03:22:25 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt?,,,Ya,Bukan Keluhan,-,-,-,
679216387399639040,"22 Des 2015, 03:26:20 PM","Pak saya mau prewed di taman taman inovasi bapak @ridwankamil Boleh ? apa nanti Jones Follower bapak ga santet saya Pak,,, :(",,,Ya,Bukan Keluhan,-,-,-,
679216443280392192,"22 Des 2015, 03:26:33 PM","Pak saya mau prewed di taman taman inovasi bapak @ridwankamil Boleh ? apa nanti Jones Follower bapak ga santet saya Pak,, :(",,,Ya,Bukan Keluhan,-,-,-,
679216575031848960,"22 Des 2015, 03:27:05 PM",RT @nadyairfany: @ridwankamil pak cobain deh jam 6pagi lewat cicaheum macetnya ampun ampunan deh... ngga cocok pak ada terminal di lokasi c?,Ya,,,Perhubungan,kemacetan,Cicaheum,06.00,
679216608061947904,"22 Des 2015, 03:27:13 PM","Pak saya mau prewed di taman taman inovasi bapak @ridwankamil Boleh ? apa nanti Jones Follower bapak ga santet saya Pak, :(",,,Ya,Bukan Keluhan,-,-,-,
679219133183987712,"22 Des 2015, 03:37:15 PM","@pdamtirtawening @ridwankamil  00106700466, punten sudah seminggu air PDAM tidak mengalir. Mohon bantuannya segera...",Ya,,,Pengelolaan Air & Sumber Daya Alam,air tidak mengalir,-,-,
679221275781271554,"22 Des 2015, 03:45:46 PM",Mirip payung yak? Tapi itu beneran tumbler kok. Hihihihi  https://t.co/L7l3LnRNpN,,,Ya,Bukan Keluhan,-,-,-,
679222032341467136,"22 Des 2015, 03:48:46 PM",RT @BDGcleanaction: Mirip payung yak? Tapi itu beneran tumbler kok. Hihihihi  https://t.co/L7l3LnRNpN,,,Ya,Bukan Keluhan,-,-,-,
679222781582553089,"22 Des 2015, 03:51:45 PM","@ridwankamil pak adik saya yg sd dapet dana bsm 450rb,tp sama sekolahnya dipotong biaya ntah apa jd dapetnya cuma 140rb.itu boleh pak?",Ya,,,Pendidikan,dana bsm,-,-,
679224181658009600,"22 Des 2015, 03:57:18 PM",Nah ! Makanya kalo pintu rel udh mau nutup jgn diterobos !! Kalo msh bandel tanggung sndiri akibatnya ! https://t.co/mivz6qTxt9,,,Ya,Bukan Keluhan,-,-,-,
679224428564054016,"22 Des 2015, 03:58:17 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt?,,,Ya,Bukan Keluhan,-,-,-,
679224510319489024,"22 Des 2015, 03:58:37 PM",RT @SaveBandungCity: Nah ! Makanya kalo pintu rel udh mau nutup jgn diterobos !! Kalo msh bandel tanggung sndiri akibatnya ! https://t.co/m?,,,Ya,Bukan Keluhan,-,-,-,
679224512328556544,"22 Des 2015, 03:58:37 PM","@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 22/12 URC PJU, pengamanan tiang lampu PJU jl Kopo (RS Imanuel) https://t.co/6jKCf9gqyU",,Ya,,Infrastruktur,lampu penerangan jalan umum ,Jalan Kopo (RS. Imanuel),-,
679225878203658240,"22 Des 2015, 04:04:03 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 22/12 URC PJU, perbaikan lampu PJU jl Cicukang https://t.co/ZorIlUgo9O",,Ya,,Infrastruktur,lampu penerangan jalan umum,Jalan Cicukang,-,
679225878459510784,"22 Des 2015, 04:04:03 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt?,,,Ya,Bukan Keluhan,-,-,-,
679226899143327744,"22 Des 2015, 04:08:06 PM","RT @dnurdin_deden: Punteun PJU sktr dpn SD bbk sentral&amp;dpn kntor klrhn sukapura pada mati,serta lampunya redup@ridwankamil @dbmpkotabdg @di?",Ya,,,Infrastruktur,lampu penerangan jalan umum,sekitar depan SD Babakan Sentral dan depan Kantor Kelurahan Sukapura,-,
679228976552742914,"22 Des 2015, 04:16:22 PM",Hatur nhn @dbmpkotabdg atas perbaikn PJU d jl Sasakgantung kel cikawao #kereen https://t.co/eaCFYoMaZb?,,,Ya,Infrastruktur,lampu penerangan jalan umum ,Jalan Sasakgantung Kel. Cikawao ,-,
679230655989870592,"22 Des 2015, 04:23:02 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 22/12 URC PJU, perbaikan lampu PJU jl Saripohaci https://t.co/OC1huGBSnq",,Ya,,Infrastruktur,lampu penerangan jalan umum ,Jalan Saripohaci,-,
679230665041166340,"22 Des 2015, 04:23:04 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 22/12 URC PJU, perbaikan lampu PJU jl Sasak Gantung https://t.co/YGKRKDa?",,Ya,,Infrastruktur,lampu penerangan jalan umum ,Jalan Sasak Gantung,-,
679230674818097153,"22 Des 2015, 04:23:07 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 22/12 URC PJU, perbaikan lampu PJU jl Cicukang https://t.co/ZorIlUgo9O",,Ya,,Infrastruktur,lampu penerangan jalan umum ,Jalan Cicukang,-,
679230686427938816,"22 Des 2015, 04:23:09 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 22/12 URC PJU, perbaikan lampu PJU jl Bima https://t.co/jptkI3a0MP",,Ya,,Infrastruktur,lampu penerangan jalan umum ,Jalan Bima,-,
679230696741732352,"22 Des 2015, 04:23:12 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 22/12 URC PJU, perbaikan lampu PJU jl Tamansari https://t.co/LTkgXfpq66",,Ya,,Infrastruktur,lampu penerangan jalan umum ,Jalan Taman sari ,-,
679230712499728385,"22 Des 2015, 04:23:16 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 22/12 URC PJU, pengamanan tiang lampu PJU jl Kopo (RS Imanuel) https://t?",,Ya,,Infrastruktur,lampu penerangan jalan umum ,Jalan Kopo,-,
679232147434029056,"22 Des 2015, 04:28:58 PM","Semoga membuka mata bagi yg suka melanggar, pdhl intinya kita tinggal taat aturan. Menunggu kereta lewat kan mudah.  https://t.co/mVnJmZlS5T",,,Ya,Bukan Keluhan,-,-,-,
679232542063505408,"22 Des 2015, 04:30:32 PM","RT @oktvnmar: Semoga membuka mata bagi yg suka melanggar, pdhl intinya kita tinggal taat aturan. Menunggu kereta lewat kan mudah.  https://?",,,Ya,Bukan Keluhan,-,-,-,
679233183464873984,"22 Des 2015, 04:33:05 PM","@pdamtirtawening @ridwankamil  00106700466, punten sudah seminggu air PDAM tidak mengalir. Mohon bantuannya segera...",Ya,,,Pengelolaan Air & Sumber Daya Alam,air tidak mengalir,-,satu minggu ,
679233590295531520,"22 Des 2015, 04:34:42 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt?,,,Ya,Bukan Keluhan,-,-,-,
679234058262601729,"22 Des 2015, 04:36:33 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt?,,,Ya,Bukan Keluhan,-,-,-,
